"_type","associated_parts","file_urls","files","image_urls","information","manufacturer","manufacturer_part","origin_country","overview","primary_image_url","stock_count","title","trail","unit_price","url"
"FarnellItem","","http://www.ti.com/lit/ds/symlink/trpgr30atga.pdf","(EN)","","{""name"":""Tag Type:"",""value"":""Cylindrical Glass""},{""name"":""Frequency:"",""value"":""134.2kHz""},{""name"":""Memory Size:"",""value"":""80bit""},{""name"":""Product Range:"",""value"":""-""}","TEXAS INSTRUMENTS","TRPGR30ATGA","United States","","","1099","TRPGR30ATGA TEXAS INSTRUMENTS, 23MM GLASS TRP R/O","Wireless Modules & Adaptors,RFID Modules,RFID Transponders & Tags","508","http://uk.farnell.com/texas-instruments/trpgr30atga/23mm-glass-trp-r-o/dp/2782720"
"FarnellItem","AM3352ZCZD72.,AM3352BZCE30.,AM3352BZCED30.,AM3352BZCZD60.","http://www.farnell.com/datasheets/1917223.pdf","(EN)","","{""name"":""Frequency RF:"",""value"":""2.4GHz""},{""name"":""Module Interface:"",""value"":""SDIO, UART""},{""name"":""Module Applications:"",""value"":""Industrial, Home Projects""},{""name"":""Product Range:"",""value"":""-""}","TEXAS INSTRUMENTS","WL1835MODCOM8A","Taiwan","","http://uk.farnell.com/productimages/large/en_US/06X8469-40.jpg","1","WL1835MODCOM8A TEXAS INSTRUMENTS, WLAN MODULE, TRANSCEIVER, 2.4GHZ","Wireless Modules & Adaptors,Communications & Networking Modules,WLAN Modules & USB Adaptors","6737","http://uk.farnell.com/texas-instruments/wl1835modcom8a/wlan-module-transceiver-2-4ghz/dp/2382330"
"FarnellItem","ZULU-868,ANT-8WHIP3H-SMA,0868AT43A0020E","http://www.farnell.com/datasheets/1696744.pdf","(EN)","","{""name"":""RF Modulation:"",""value"":""-""},{""name"":""Data Rate Max:"",""value"":""56Kbps""},{""name"":""Frequency Max:"",""value"":""868MHz""},{""name"":""Sensitivity dBm:"",""value"":""-""},{""name"":""Transmit Power:"",""value"":""100mW""},{""name"":""Module Interface:"",""value"":""Serial""},{""name"":""Supply Current:"",""value"":""-""},{""name"":""RF Transceiver Applications:"",""value"":""Industrial RF Communication""},{""name"":""Product Range:"",""value"":""-""}","RF SOLUTIONS","ZULU-M-ARDUINO","Great Britain","The ZULU-M-ARDUINO is a module which provides a radio (Modem) link with easy interface to for upto 2Km range. Range may be further extended with suitable antenna. All RF operation is auto controlled (with error checking etc) so the ZULU-M-ARDUINO can be treated as a simple communications device. It provides a simple modem interface to the host controller. It handles all RF data communications automatically and without any requirement from the user (RF packetizing , preamble, encoding, CRC check etc). This module is also compatible with the Blizzard Modem and it is ready to plug and play with default setting serial port set to 4800, 8bits, no parity, 1 stop bit (hardware CTS/RTS).
	


    
          
    868MHz frequency
          
    RF serial data upto 2KM range
          
    Serial data interface with handshake
          
    Host data rates up to 38,400baud
          
    RF data rates to 56Kbps
          
    Five user selectable channels
          
    Secure data protocol
          
    CE compliant for licence free use
        
    
    
    
 

    
            Applications
            
            
                        RF Communications, 
                    
                        Wireless","http://uk.farnell.com/productimages/large/en_GB/2305907-40.jpg","1","ZULU-M-ARDUINO RF SOLUTIONS, Zulu 2km Radio Link Zulu 2km Radio Link, Serial Data Interface with Handshake, 868 Mhz","Wireless Modules & Adaptors,RF Modules,RF Transceivers - Sub 2.4GHz ISM Band","7768","http://uk.farnell.com/rf-solutions/zulu-m-arduino/board-arduino-rf-link-shield-2km/dp/2305907"
"FarnellItem","","http://www.farnell.com/datasheets/1924734.pdf","(EN)","","{""name"":""Module Applications:"",""value"":""-""},{""name"":""Data Rate:"",""value"":""-""},{""name"":""Module Interface:"",""value"":""Ethernet""},{""name"":""Product Range:"",""value"":""-""}","LANTRONIX","XSO210000-01-S","China","xSenso is a compact DIN-rail or wall mount solution that enables analog sensors (voltage or current) to easily and transparently send real-time data to any node on the Internet or to a cloud based application. The options of two analog outputs (voltage or current) or two mechanical relays (AC or DC) make the xSenso a complete industrial process controller. Compatible with some of the most popular off-the-shelf data acquisition systems such as LabVIEW and DASYLab, xSenso is an ideal solution for remote monitoring and data logging of critical events in process control and automation applications. With its low port density, xSenso can be affordably installed in dispersed or remote locations. In applications where analog sensors and controllers are used, xSenso can be configured to send alarms via emails when the analog I/O readings are outside predefined ranges. These alarms allow control engineers to take immediate corrective action when certain thresholds are met.
	


    
          
    Two isolated analog voltage/current inputs
          
    Two isolated analog voltage/current outputs or two mechanical relays
          
    Redundant input power
          
    Power excitation per input
          
    Ethernet port for communication
          
    USB port for configuration
          
    Supporting ModbusTCP protocol
          
    Web based monitoring, charting and data logging
          
    HTTP/HTTPS POST to cloud based applications
          
    Email and text message alert notification
        
    
    
    
 

    
            Applications
            
            
                        Communications & Networking, 
                    
                        Sensing & Instrumentation","http://uk.farnell.com/productimages/large/en_GB/2423063-40.jpg","1","XSO210000-01-S LANTRONIX, xSenso™ DIN-Rail or Wall Mount Solution","Wireless Modules & Adaptors,Communications & Networking Modules,Ethernet Modules & POE","21300","http://uk.farnell.com/lantronix/xso210000-01-s/ethernet-10base-t-100base-t/dp/2423063"
"FarnellItem","VNC2 DEBUG MODULE,2480 02","http://www.farnell.com/datasheets/608279.pdf","(EN)","","{""name"":""Module Applications:"",""value"":""USB Host Interface""},{""name"":""Compliance Standard:"",""value"":""-""},{""name"":""Supported Devices:"",""value"":""VNC2-64Q""},{""name"":""Module Interface:"",""value"":""SPI, UART""},{""name"":""Supply Voltage Min:"",""value"":""-""},{""name"":""Supply Voltage Max:"",""value"":""5V""},{""name"":""Product Range:"",""value"":""-""}","FTDI","V2DIP1-64","China","V2DIP1-64 is a 64pin VNC2 based development module with single USB connector. The module is targeted for prototyping with the VNC2 and for application integration to enable USB capability within a finished product design. The VNC2 is the second of FTDI's Vinculum family of Embedded dual USB host controller devices. The VNC2 device provides USB Host interfacing capability for a variety of different USB device classes including support for BOMS, Printer, HID. For mass storage devices such as USB Flash drives, VNC2 also transparently handles the FAT file structure. Communication with non USB devices such as a low cost microcontroller is accomplished via either UART, SPI or parallel FIFO interfaces. VNC2 provides a new cost effective solution for providing USB Host capability into products that previously did not have the hardware resources available. The VNC2 supports the capability to enable customers to develop custom firmware using the Vinculum II development software tool suite.
	


    
          
    Uses FTDI's VNC2-64Q embedded USB host controller IC device
          
    USB single 'A' type USB to interface with USB peripheral devices
          
    Second USB interface port available via module header pins if required
          
    UART, parallel FIFO with and SPI interfaces can be programmed to a choice of available I/O pins
          
    Single 5V I/P supply from DIL connectors or supplied via USB VBUS slave interface/debugger module
          
    Power and traffic indicator LED's
          
    Debugger interface pin available on DIL pins or via 6 way male header
          
    Firmware upgrades via UART or debugger interface
          
    Development tool supports compiler, linker and debugger tools complete within an IDE
          
    Communications
        
    
    
    
 

    
            Applications
            
            
                        Industrial, 
                    
                        Portable Devices, 
                    
                        Medical, 
                    
                        Automation & Process Control","http://uk.farnell.com/productimages/large/en_GB/1825831-40.jpg","1","V2DIP1-64 FTDI, USB Interface, USB Host Interface, VNC2-64Q, SPI, UART, 5 V","Wireless Modules & Adaptors,Interface Modules,USB","1898","http://uk.farnell.com/ftdi/v2dip1-64/mod-usb-host-cntlr-vnc2-64q-uart/dp/1825831"
"FarnellItem","","http://www.farnell.com/datasheets/1695252.pdf","(EN)","http://uk.farnell.com/productimages/large/en_GB/1699486-500.jpg","{""name"":""RF Modulation:"",""value"":""ASK""},{""name"":""Data Rate Max:"",""value"":""-""},{""name"":""Frequency:"",""value"":""433.92MHz""},{""name"":""Sensitivity dBm:"",""value"":""-106dBm""},{""name"":""Supply Voltage Min:"",""value"":""4.5V""},{""name"":""Supply Voltage Max:"",""value"":""5.5V""},{""name"":""Supply Current:"",""value"":""3mA""},{""name"":""Supported Devices - RF Receivers:"",""value"":""-""},{""name"":""RF Receiver Applications:"",""value"":""-""},{""name"":""Product Range:"",""value"":""-""}","AUREL","AC-RX2","Italy","The 434MHz Standard (OOK) RF data receiver super-reactive ASK modulation with Trimmable capacitor, low current, low antenna radiation and high insensitivity to power switching noise is optimised for the HCSXXX Microchip family. It is in compliance with European Normative. Performances from the receiver and to comply with the security rules requested by the Certification, electrical and mechanical protection of the receiver has to be guarantee by the User by means of suitable enclosures and applying the appropriate isolation techniques. The receiver must be supplied by a very low voltage source, safety protected against short circuits. Maximum voltage variations allowed is ± 0.5 V, De-coupling next to the receiver by means of a minimum 100.000 pF ceramic capacitor. A whip antenna, 16,5 mm long and approximately 1 mm dia, brass or copper wire made, must be connected to the RF input of the receiver
	


    
          
    AM modulation
          
    433.92 MHz Frequency band
          
    Sensitivity of -106 dBm
          
    5 Vdc power supply
          
    Current consumption of 2.5mA
          
    RF Bandwidth of ± 2.0 MHz
          
    2 seconds of switch-on time
          
    RF spurious emissions in antenna is -65 dBm
        
    
    
    
 

    
            Applications
            
            
                        Wireless, 
                    
                        Communications & Networking, 
                    
                        RF Communications, 
                    
                        Industrial","http://uk.farnell.com/productimages/large/en_GB/1699486-40.jpg","","AC-RX2 AUREL, RF MODULE, RECEIVER, ASK, 433.92MHZ","Wireless Modules & Adaptors,RF Modules,RF Receivers - Sub 2.4GHz ISM Band","","http://uk.farnell.com/aurel/ac-rx2/rf-module-receiver-ask-433-92mhz/dp/1699486"
"FarnellItem","A8520E24A91-EM2","http://www.farnell.com/datasheets/1580707.pdf","(EN)","http://uk.farnell.com/productimages/large/en_GB/2096157-500.jpg","{""name"":""RF Modulation:"",""value"":""FM""},{""name"":""Data Rate Max:"",""value"":""-""},{""name"":""Frequency Max:"",""value"":""2.483GHz""},{""name"":""Sensitivity dBm:"",""value"":""87dBm""},{""name"":""Supply Voltage Min:"",""value"":""-""},{""name"":""Supply Voltage Max:"",""value"":""-""},{""name"":""Module Interface:"",""value"":""-""},{""name"":""Supply Current:"",""value"":""-""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A8520E24A91GM","China","The A8520E24A91 is a high-performance, FCC/IC-certified radio module that incorporates the Texas Instruments CC8520 transceiver chip and the CC2591in the industry's smallest package (11 x 19 x 2mm). The A8520E24A91 module is a surface mount module integrating a 8520 PurePath wireless audio transceiver with the CC2591 PA/LNA device for increased range and an integral antenna. The module incorporates a crystal, the required RF matching and filtering for FCC/IC compliance as well as filtering on all digital lines for noise reduction and sensitivity. The modules operate in the global non-licensed 2.4GHz ISM/SRD frequency band. These radio modules are ideal for achieving low power wireless connectivity without having to deal with extensive Protocol, RF, antenna design and regulatory compliance allowing quick time to market. The modules are 100% tested to provide consistent performance.
	


    
          
    Un-Compressed Wireless Audio Connectivity
          
    Pre-defined protocol
          
    Configurable human interface
          
    Operates in the world wide 2.4GHz ISM band
          
    FCC/IC compliant, shielded package
          
    Autonomous or hosted mode
          
    Integral Antenna
          
    Integrated CC2591 Range Extender for long range applications (A8520E24A91)
          
    ETSI coming soon (Q2 2011)
          
    87dBm Sensitivity
          
    
    
    
          
    16dBm Output Power
          
    >150m LOS range
          
    Range through multiple walls (typ. 30m indoor)
          
    Co-existence with WIFI and Bluetooth
          
    48mA Master current consumption
        
    
    
    
 

    
            Applications
            
            
                        Embedded Design & Development","http://uk.farnell.com/productimages/large/en_GB/2096157A-40.jpg","","A8520E24A91GM ANAREN, Transceiver Radio Module, CC8520, Internal Antenna, 2.483 GHz","Wireless Modules & Adaptors,RF Modules,RF Transceivers - 2.4GHz & Above ISM Band","","http://uk.farnell.com/anaren/a8520e24a91gm/radio-module-txrx-cc8520-int-ant/dp/2096157"
"FarnellItem","CC2541F256RHAR,CC2541F128RHAT,R-132G7210100CB,R-132G7210100CC","http://www.farnell.com/datasheets/1825609.pdf","(EN)","","{""name"":""RF Modulation:"",""value"":""-""},{""name"":""Data Rate Max:"",""value"":""2Mbps""},{""name"":""Frequency Max:"",""value"":""2.4GHz""},{""name"":""Sensitivity dBm:"",""value"":""-94dBm""},{""name"":""Supply Voltage Min:"",""value"":""2V""},{""name"":""Supply Voltage Max:"",""value"":""3.6V""},{""name"":""Module Interface:"",""value"":""-""},{""name"":""Supply Current:"",""value"":""14mA""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A2541R24C20GM","China","","http://uk.farnell.com/productimages/large/en_GB/2382667-40.jpg","","A2541R24C20GM ANAREN, TRANSCEIVER MODULE, BLE, 2.4GHZ, 2MBPS","Wireless Modules & Adaptors,RF Modules,RF Transceivers - 2.4GHz & Above ISM Band","","http://uk.farnell.com/anaren/a2541r24c20gm/transceiver-module-ble-2-4ghz/dp/2382667"
"FarnellItem","CC2541F256RHAR,CC2541F128RHAT","http://www.farnell.com/datasheets/1825611.pdf","(EN)","","{""name"":""RF Modulation:"",""value"":""-""},{""name"":""Data Rate Max:"",""value"":""2Mbps""},{""name"":""Frequency Max:"",""value"":""2.4GHz""},{""name"":""Sensitivity dBm:"",""value"":""-94dBm""},{""name"":""Supply Voltage Min:"",""value"":""2V""},{""name"":""Supply Voltage Max:"",""value"":""3.6V""},{""name"":""Module Interface:"",""value"":""-""},{""name"":""Supply Current:"",""value"":""14mA""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A2541R24A20GM","China","","http://uk.farnell.com/productimages/large/en_GB/2382666-40.jpg","","A2541R24A20GM ANAREN, TRANSCEIVER MODULE, BLE,  2.4GHZ, 2MBPS","Wireless Modules & Adaptors,RF Modules,RF Transceivers - 2.4GHz & Above ISM Band","","http://uk.farnell.com/anaren/a2541r24a20gm/transceiver-module-ble-2-4ghz/dp/2382666"
"FarnellItem","MSP430AFE253IPW","http://www.farnell.com/datasheets/1955133.pdf","(EN)","http://uk.farnell.com/productimages/large/en_GB/2400031-501.jpg,http://uk.farnell.com/productimages/large/en_GB/2400032-500.jpg,http://uk.farnell.com/productimages/large/en_GB/2400032-501.jpg,http://uk.farnell.com/productimages/large/en_GB/2400032-502.jpg","{""name"":""RF Modulation:"",""value"":""GFSK, MSK""},{""name"":""Data Rate Max:"",""value"":""2Mbps""},{""name"":""Frequency Max:"",""value"":""2.48GHz""},{""name"":""Sensitivity dBm:"",""value"":""-94dBm""},{""name"":""Supply Voltage Min:"",""value"":""2V""},{""name"":""Supply Voltage Max:"",""value"":""3.6V""},{""name"":""Module Interface:"",""value"":""Serial""},{""name"":""Supply Current:"",""value"":""14mA""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A2541R24A-MSP1","United States","","http://uk.farnell.com/productimages/large/en_GB/2400032-40.jpg","","A2541R24A-MSP1 ANAREN, EMBEDDED MOBILE CONNECTIVITY KIT, MSP430","Wireless Modules & Adaptors,RF Modules,RF Transceivers - 2.4GHz & Above ISM Band","","http://uk.farnell.com/anaren/a2541r24a-msp1/embedded-mobile-connectivity-kit/dp/2400032"
"FarnellItem","CC2541F128RHAT,CC2541F256RHAR","http://www.farnell.com/datasheets/1955134.pdf","(EN)","http://uk.farnell.com/productimages/large/en_GB/2400031-500.jpg,http://uk.farnell.com/productimages/large/en_GB/2400031-501.jpg","{""name"":""RF Modulation:"",""value"":""GFSK, MSK""},{""name"":""Data Rate Max:"",""value"":""2Mbps""},{""name"":""Frequency Max:"",""value"":""2.48GHz""},{""name"":""Sensitivity dBm:"",""value"":""-94dBm""},{""name"":""Supply Voltage Min:"",""value"":""2V""},{""name"":""Supply Voltage Max:"",""value"":""3.6V""},{""name"":""Module Interface:"",""value"":""Serial""},{""name"":""Supply Current:"",""value"":""14mA""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A2541R24A-TVC1","United States","","http://uk.farnell.com/productimages/large/en_GB/2400031-40.jpg","1","A2541R24A-TVC1 ANAREN, Embedded Mobile Connectivity Kit, Tiva-C, 2.48 GHz","Wireless Modules & Adaptors,RF Modules,RF Transceivers - 2.4GHz & Above ISM Band","2973","http://uk.farnell.com/anaren/a2541r24a-tvc1/embedded-mobile-connectivity-kit/dp/2400031"
"FarnellItem","A2530R24A-LPZ,CC2530F256RHAT","http://www.farnell.com/datasheets/1668642.pdf","(EN)","","{""name"":""RF Modulation:"",""value"":""-""},{""name"":""Data Rate Max:"",""value"":""-""},{""name"":""Frequency Max:"",""value"":""2.483GHz""},{""name"":""Sensitivity dBm:"",""value"":""-90dBm""},{""name"":""Supply Voltage Min:"",""value"":""2.2V""},{""name"":""Supply Voltage Max:"",""value"":""3.6V""},{""name"":""Module Interface:"",""value"":""SPI, UART""},{""name"":""Supply Current:"",""value"":""29mA""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A2530R24CZ1GM","China","The A2530R24CZ1 is a high-performance, FCC & IC certified and ETSI-compliant ZigBee/IEEE 802.15.4 RF SOC module that incorporates the Texas Instruments CC2530 transceiver chip and CC2591 range extender in the industry's smallest package (11 x 19 x 2.5 mm). The module incorporates a crystal, the required RF matching and filtering for regulatory compliance, plus filtering on select digital lines for better noise reduction and sensitivity. The modules operate in the global non-licensed 2.4GHz ISM/SRD frequency band. These radio modules are ideal for achieving low power wireless connectivity without having to deal with extensive Protocol, RF design and regulatory compliance, allowing quick time to market. The modules are 100% RF-tested to provide consistent performance.
	


    
          
    Easy to program and implement, short design cycle
          
    Minimal real estate required
          
    Easily implemented on a two layer PCB
          
    No additional harmonic filtering required
          
    100% RF-tested in production
          
    No additional DC decoupling required
          
    Includes IEEE 802.15.4 MAC Timer
          
    CSMA/CA hardware support
          
    Accurate Digital RSSI/LQI support
          
    Battery monitor and temperature sensor
          
    
    
    
          
    AES Security co processor
        
    
    
    
 

    
            Applications
            
            
                        Embedded Design & Development","http://uk.farnell.com/productimages/large/en_GB/2249993-40.jpg","","A2530R24CZ1GM ANAREN, Zigbee RF Transceiver Module, Air, CC2530 SoC, 2.483 GHz","Wireless Modules & Adaptors,RF Modules,RF Transceivers - 2.4GHz & Above ISM Band","","http://uk.farnell.com/anaren/a2530r24cz1gm/module-zigbee-air-cc2530-soc/dp/2249994"
"FarnellItem","QFM-RX1-433,ANT-433MR,PU-M4-433,PHC-M4-433,ES1029E","http://www.farnell.com/datasheets/1913416.pdf","(EN)","","{""name"":""RF Modulation:"",""value"":""-""},{""name"":""Data Rate Max:"",""value"":""-""},{""name"":""Frequency:"",""value"":""434.2MHz""},{""name"":""Sensitivity dBm:"",""value"":""-""},{""name"":""Supply Voltage Min:"",""value"":""-""},{""name"":""Supply Voltage Max:"",""value"":""-""},{""name"":""Supply Current:"",""value"":""-""},{""name"":""RF Transmitter Applications:"",""value"":""-""},{""name"":""Product Range:"",""value"":""-""}","QUASAR","QFM-TX1-433","Taiwan","QFM-TX1-433 is an 433MHz FM transmitter module. A Hybrid transmitter module provides a complete RF transmitter which can be used to transmit data at up to 4.8Kbps from any standard CMOS/TTL source. The module is very simple to operate and offers low current consumption (typ. 15mA).
	


    
          
    Complete RF transmitter
          
    Transmit range up to 100m
          
    CMOS / TTL input
          
    No adjustable components
          
    Very stable operating frequency
          
    Low current consumption (Typical- 15mA)
          
    LV TTL operating voltage from 2.2 to 3.5v
          
    FSK modulation
          
    Efficient power amplifier
        
    
    
    
 

    
            Applications
            
            
                        Wireless, 
                    
                        Security, 
                    
                        Industrial, 
                    
                        RF Communications, 
                    
                        Communications & Networking","http://uk.farnell.com/productimages/large/en_GB/151742607-40.jpg","1","QFM-TX1-433 QUASAR, RF Module, FM FSK Transmitter, 434.2 Mhz","Wireless Modules & Adaptors,RF Modules,RF Transmitters - Sub 2.4GHz ISM Band","453","http://uk.farnell.com/quasar/qfm-tx1-433/rf-mod-transmitter-fm-fsk-434/dp/1517426"
"FarnellItem","1962-10,066-0055,ES1029E","http://www.farnell.com/datasheets/1913762.pdf","(EN)","","{""name"":""Module Applications:"",""value"":""-""},{""name"":""Data Rate:"",""value"":""-""},{""name"":""Module Interface:"",""value"":""-""},{""name"":""Product Range:"",""value"":""-""}","INFOMART IT SOLUTIONS","PEM1212","Malaysia","PEM1212 is a power extraction module, have complete compliance with the IEEE 802.3af Power-Over-Ethernet (PoE) standard, and is designed to extract power from CAT5 Ethernet cable when sourced by a IEEE 802.3af compliant Power Sourcing Equipment (PSE). With the increasing demand for Green Power IEEE has emphasized the need for power rightsizing. The PEM1212 Powered Device (PD) module provides full PoE signature and programmable power classification for granular power management. Its high efficiency DC/DC converter provides a well regulated low noise and low ripple output with in built overload and output short circuit protection. The PEM1212 provides a quick, easy, and low cost method for Ethernet equipment manufacturers to PoE enable their equipment.
	


    
          
    Fully IEEE 802.3af compliant
          
    12.95W output load
          
    IEEE power class programmable (Green)
          
    1500V DC isolation (Input to Output)
          
    12V DC output voltage model
          
    Compact package minimum PCB footprint
          
    Minimal external components required
          
    Overload and short circuit protection
          
    Wide input voltage (36Vdc to 57Vdc)
          
    Low output ripple and noise, low cost
        
    
    
    
 

    
            Applications
            
            
                        Communications & Networking, 
                    
                        Power Management, 
                    
                        Security, 
                    
                        Wireless, 
                    
                        System Monitoring

                        
          
    

Warnings
ESD sensitive device, take proper precaution while handling the device.","http://uk.farnell.com/productimages/large/en_GB/1902517-40.jpg","1","PEM1212 INFOMART IT SOLUTIONS, Power Over Ethernet PD Module, 12.95W, 12V","Wireless Modules & Adaptors,Communications & Networking Modules,Ethernet Modules & POE","1070","http://uk.farnell.com/infomart-it-solutions/pem1212/module-poe-802-3af-12v-12-95w/dp/1902522"
"FarnellItem","","http://www.farnell.com/datasheets/2313286.pdf","(EN)","","{""name"":""Wireless Protocol:"",""value"":""IEEE 802.15.4""},{""name"":""Data Rate:"",""value"":""250Kbps""},{""name"":""Module Interface:"",""value"":""I2C, I2S, SPI, UART, USART""},{""name"":""Supply Voltage Min:"",""value"":""1.8V""},{""name"":""Supply Voltage Max:"",""value"":""3.8V""},{""name"":""Product Range:"",""value"":""Mighty Gecko MGM12P Series""}","SILICON LABS","MGM12P02F1024GE-V2","China","The MGM12P02F1024GE-V2 from Silicon Labs is a MGM12P Mighty Gecko multi protocol wireless mesh module. The EFR32MG12 mesh module is a fully integrated, certified module, enabling rapid development of wireless mesh networking solution. Based on the Silicon Labs EFR32MG12 Mighty Gecko SoC, the MGM12P combines an energy efficient, multi protocol wireless SoC with a proven RF/antenna design and industry leading wireless software stacks. The integration accelerates time to market and saves months of engineering efforts and development cost. In addition, common software and development tools enable seamless migration from a module to discrete SoC based design when the time right. MGM12P can be used in a wide variety of applications including IoT multi protocol devices, connected home, health and wellness. It supports Bluetooth Low Energy (BLE), ZigBee®, thread and proprietary protocols. It features 2 x 32bit timer/counter, 2 x 16bit timer/counter, 8 channel DMA controller.
	


    
          
    High performance 32bit 40MHz ARM Cortex®-M4 with DSP instruction and floating-point unit
          
    1MB of flash, 256KB of RAM, 2.5GHz radio opertaion, +10dBm maximum TX power, external (U.FL)
          
    Pin compatible with MGM111 module, dimension is 12.9mm x 17.8mm x 2.3mm (W x L x H)
          
    12 channel peripheral reflex system, low energy sensor, multichannel capacitive sense interface
          
    Autonomous hardware crypto accelerator and true random number generator
          
    General purpose CRC, true random number generator, SAR ADC, 2 x ACMP, 3 op-amp, IDAC
          
    Robust peripheral set and up to 25 GPIO, 1.8V to 3.8V power supply, -40°C to 85°C temperature range
          
    Hardware cryptographic acceleration for AES 128/256, SHA-1, SHA-2 (SHA-224 and SHA-256) and ECC
          
    2 x UART/SPI/SmartCard (ISO 7816)/IrDA/I2S), low energy UART (LEUART™), I2C, 2 x watch dog timer
          
    Shaped OQPSK, 2-FSK / 4-FSK modulation with fully configurable shaping
        
    
    
    
 

    
            Applications
            
            
                        Embedded Design & Development, 
                    
                        Wireless","http://uk.farnell.com/productimages/large/en_GB/2768719-40.jpg","1","MGM12P02F1024GE-V2 SILICON LABS, MULTIPROTOCOL WIRELESS MESH MOD, 250KBPS","Wireless Modules & Adaptors,Communications & Networking Modules,Zigbee Modules / XBee","1670","http://uk.farnell.com/silicon-labs/mgm12p02f1024ge-v2/multiprotocol-wireless-mesh-mod/dp/2768720"
"FarnellItem","66089-0806","http://www.farnell.com/datasheets/1917700.pdf","(EN)","","{""name"":""RF Modulation:"",""value"":""FM""},{""name"":""Data Rate Max:"",""value"":""1.22Kbps""},{""name"":""Sensitivity dBm:"",""value"":""-112dBm""},{""name"":""Supply Voltage Min:"",""value"":""1.8V""},{""name"":""Supply Voltage Max:"",""value"":""3.6V""},{""name"":""Transmit Power:"",""value"":""10dBm""},{""name"":""Module Interface:"",""value"":""Serial""},{""name"":""Supply Current:"",""value"":""15mA""},{""name"":""RF Transceiver Applications:"",""value"":""Automated Meter Reading, Industrial & Lighting Control, Wireless Sensor Network""},{""name"":""Product Range:"",""value"":""-""}","ANAREN","A1101R08C00GM","China","The A1101R08C is a surface mount module with an integrated crystal, internal voltage regulator, matching circuitry and filtering. The A1101R04C utilizes an external antenna through a U.FL connector. The module operates in the European band of 433.05 to 434.79 MHz, is ideal for achieving low power wireless connectivity without having to deal with extensive RF design and regulatory compliance, and provides quick time to market. The modules are 100% tested to provide consistent performance.
	


    
          
    Ultra small package size 9mm x 12mm x 2.5mm
          
    Impedance controlled multi-layer PCB
          
    SPI Interface
          
    RoHS Compliant
          
    LGA Footprint
          
    Low Power Consumption
          
    Regulatory compliance for ETSI
          
    Digital RSSI output
          
    Programmable channel filter bandwidth
          
    Programmable output power up to +12 dBm
          
    
    
    
          
    High sensitivity (-116 dBm at 0.6kBaud, 1% packet error rate)
          
    Low current consumption (15.7 mA in RX, 250 kBaud, input well above sensitivity limit)
          
    Separate 64-byte RX and TX data FIFOs
          
    Fast startup time: 240us from SLEEP to Rx or Tx mode
          
    Data Rate: 0.6 - 600 Kbit/Sec
          
    Sleep state: 0.2uA
          
    Idle State: 1.7mA
          
    Suitable for frequency hopping and multichannel systems
        
    
    
    
 

    
            Applications
            
            
                        Embedded Design & Development","http://uk.farnell.com/productimages/large/en_GB/2096117-40.jpg","1","A1101R08C00GM ANAREN, Radio Transceiver Module, CC1101, 868-870 Mhz","Wireless Modules & Adaptors,RF Modules,RF Transceivers - Sub 2.4GHz ISM Band","1175","http://uk.farnell.com/anaren/a1101r08c00gm/radio-mod-txrx-cc1101-u-fl-conn/dp/2096117"
